Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Average,Customer_Segment,Risk_Score,Risk_Level,Recommended_Action
12584.0,4,9,2338.15,5,5,4,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
12585.0,234,2,2040.1,2,2,4,8,2.6666666666666665,Lost Customers,50.0,Medium Risk,Customer Engagement Campaign
12586.0,17,4,2062.67,5,3,4,12,4.0,Loyal Customers,15.0,Low Risk,Loyalty / Upsell Campaign
12587.0,8,1,144.0,5,1,1,7,2.3333333333333335,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
12588.0,39,4,958.78,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
12589.0,29,8,4695.66,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
12590.0,211,2,9864.26,2,2,5,9,3.0,Lost Customers,45.0,Medium Risk,Customer Engagement Campaign
12591.0,317,3,1338.95,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
12592.0,92,5,2582.66,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
12593.0,109,3,418.09999999999997,3,3,2,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
12594.0,38,15,5090.110000000001,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12595.0,505,1,299.02,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
12596.0,51,2,618.27,4,2,3,9,3.0,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
12597.0,19,4,3811.22,5,3,5,13,4.333333333333333,Loyal Customers,10.0,Low Risk,Loyalty / Upsell Campaign
12598.0,10,11,4534.09,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12599.0,29,13,2296.72,4,5,4,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
12600.0,29,21,4967.42,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12601.0,190,6,681.26,2,4,3,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
12602.0,59,1,153.12,4,1,1,6,2.0,New / Promising,50.0,Medium Risk,Customer Engagement Campaign
12603.0,22,1,739.1999999999999,4,1,3,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
12604.0,79,2,254.18,3,2,1,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
12605.0,376,4,1232.95,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
12606.0,682,1,21.0,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12607.0,60,1,1579.51,3,1,4,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
12608.0,405,1,415.79,2,1,2,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
12609.0,78,9,3435.86,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
12610.0,23,5,2099.54,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
12611.0,52,1,1193.32,4,1,3,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
12612.0,74,1,704.0400000000001,3,1,3,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
12613.0,57,10,6817.37,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12614.0,278,1,315.6,2,1,2,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
12615.0,2,8,5740.98,5,4,5,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
12616.0,95,3,1131.1,3,3,3,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
12617.0,29,1,352.98,4,1,2,7,2.3333333333333335,New / Promising,45.0,Medium Risk,Customer Engagement Campaign
12618.0,22,1,177.31,4,1,1,6,2.0,New / Promising,50.0,Medium Risk,Customer Engagement Campaign
12619.0,16,10,3781.38,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12620.0,15,3,1339.41,5,3,4,12,4.0,Loyal Customers,15.0,Low Risk,Loyalty / Upsell Campaign
12621.0,2,35,24311.2,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12622.0,232,1,180.1,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
12623.0,276,7,3747.84,2,4,5,11,3.6666666666666665,At Risk,35.0,Medium Risk,Customer Engagement Campaign
12624.0,106,2,641.13,3,2,3,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
12625.0,212,4,5164.88,2,3,5,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
12626.0,23,9,6620.48,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12627.0,11,7,4478.53,5,4,5,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
12628.0,4,3,786.46,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
12629.0,386,2,1558.22,2,2,4,8,2.6666666666666665,Lost Customers,50.0,Medium Risk,Customer Engagement Campaign
12630.0,10,2,1270.88,5,2,4,11,3.6666666666666665,New / Promising,20.0,Low Risk,Loyalty / Upsell Campaign
12631.0,57,6,3481.57,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
12632.0,521,2,804.88,1,2,3,6,2.0,Lost Customers,65.0,High Risk,Win-Back Campaign
12633.0,59,7,5678.16,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
12634.0,536,2,490.0,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
12635.0,90,4,2930.41,3,3,5,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
12636.0,739,1,141.0,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12637.0,67,12,8283.81,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
12638.0,33,2,921.49,4,2,3,9,3.0,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
12639.0,239,3,1312.37,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
12640.0,24,3,1174.58,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
12641.0,115,1,185.9,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
12642.0,25,3,1013.26,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
12643.0,128,12,8304.82,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
12644.0,130,4,1918.49,3,3,4,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
12645.0,34,8,3539.3,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
12646.0,5,2,1346.97,5,2,4,11,3.6666666666666665,New / Promising,20.0,Low Risk,Loyalty / Upsell Campaign
12647.0,22,36,16955.55,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12648.0,155,4,1112.0,3,3,3,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
12649.0,107,8,2294.65,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
12650.0,3,1,314.44,5,1,2,8,2.6666666666666665,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
12651.0,335,4,377.75,2,3,2,7,2.3333333333333335,At Risk,55.0,Medium Risk,Customer Engagement Campaign
12652.0,331,2,1017.03,2,2,3,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
12653.0,149,3,4160.83,3,3,5,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
12654.0,11,5,601.98,5,4,2,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
12655.0,424,1,261.35,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12656.0,17,8,6407.83,5,4,5,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
12657.0,11,4,1643.18,5,3,4,12,4.0,Loyal Customers,15.0,Low Risk,Loyalty / Upsell Campaign
12658.0,19,1,686.05,5,1,3,9,3.0,New / Promising,30.0,Low Risk,Loyalty / Upsell Campaign
12659.0,30,1,91.68,4,1,1,6,2.0,New / Promising,50.0,Medium Risk,Customer Engagement Campaign
12660.0,11,1,245.1,5,1,1,7,2.3333333333333335,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
12661.0,436,1,162.0,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12662.0,1,20,6726.54,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12663.0,625,2,239.4,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
12664.0,8,11,6070.04,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12665.0,325,3,313.6,2,3,2,7,2.3333333333333335,At Risk,55.0,Medium Risk,Customer Engagement Campaign
12666.0,394,1,1248.42,2,1,4,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
12667.0,58,1,620.13,4,1,3,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
12668.0,12,10,11383.03,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12669.0,151,3,2744.0299999999997,3,3,4,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
12670.0,10,7,3760.29,5,4,5,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
12671.0,606,1,2622.481,1,1,4,6,2.0,Lost Customers,65.0,High Risk,Priority Retention Campaign
12672.0,330,2,437.05,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
12673.0,5,3,1230.02,5,3,4,12,4.0,Loyal Customers,15.0,Low Risk,Loyalty / Upsell Campaign
12674.0,39,4,1970.6,4,3,4,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
12675.0,554,2,957.25,1,2,3,6,2.0,Lost Customers,65.0,High Risk,Win-Back Campaign
12676.0,25,11,2843.09,4,5,4,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
12677.0,555,2,395.1,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
12678.0,42,21,34281.18,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12679.0,59,4,1113.02,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
12680.0,1,4,880.81,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
12681.0,15,45,29834.76,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12682.0,4,52,22950.22,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12683.0,4,21,11633.7,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12684.0,8,7,2283.63,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12685.0,28,6,2863.08,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
12686.0,372,1,89.14,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
12687.0,481,2,2138.91,1,2,4,7,2.3333333333333335,Lost Customers,60.0,High Risk,Win-Back Campaign
12688.0,114,1,4873.8099999999995,3,1,5,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
12689.0,26,2,1247.61,4,2,4,10,3.3333333333333335,New / Promising,30.0,Low Risk,Loyalty / Upsell Campaign
12690.0,206,1,389.01,2,1,2,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
12691.0,28,7,1170.4,4,4,3,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
12692.0,637,1,110.95,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12693.0,127,7,1703.02,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
12694.0,70,3,1843.35,3,3,4,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
12695.0,7,7,1407.1200000000001,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12696.0,435,2,851.91,1,2,3,6,2.0,Lost Customers,65.0,High Risk,Win-Back Campaign
12697.0,29,3,957.59,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
12698.0,590,1,339.75,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
12699.0,418,1,638.11,1,1,3,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
12700.0,8,4,4939.99,5,3,5,13,4.333333333333333,Loyal Customers,10.0,Low Risk,Loyalty / Upsell Campaign
12701.0,80,6,2446.41,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
12702.0,20,1,219.0,4,1,1,6,2.0,New / Promising,50.0,Medium Risk,Customer Engagement Campaign
12703.0,71,4,1006.53,3,3,3,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
12704.0,7,8,2340.84,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12705.0,15,14,11762.1,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12707.0,292,1,603.42,2,1,2,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
12708.0,30,18,5117.66,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12709.0,15,34,30291.76,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12710.0,97,3,1149.02,3,3,3,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
12711.0,612,2,1339.05,1,2,4,7,2.3333333333333335,Lost Customers,60.0,High Risk,Win-Back Campaign
12712.0,29,21,6723.03,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12713.0,1,1,848.55,5,1,3,9,3.0,New / Promising,30.0,Low Risk,Loyalty / Upsell Campaign
12714.0,9,12,14093.71,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12715.0,106,1,343.36,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
12716.0,4,2,1053.49,5,2,3,10,3.3333333333333335,New / Promising,25.0,Low Risk,Loyalty / Upsell Campaign
12717.0,151,3,1308.91,3,3,4,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
12718.0,71,1,238.25,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
12719.0,5,2,644.95,5,2,3,10,3.3333333333333335,New / Promising,25.0,Low Risk,Loyalty / Upsell Campaign
12720.0,3,30,7787.28,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12721.0,32,8,4013.08,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
12722.0,85,4,997.63,3,3,3,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
12723.0,4,5,725.07,5,4,3,12,4.0,Loyal Customers,15.0,Low Risk,Loyalty / Upsell Campaign
12724.0,5,7,2317.52,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12725.0,371,4,2266.76,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
12726.0,28,11,4014.6,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12727.0,11,10,5679.53,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12728.0,71,5,1070.17,3,4,3,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
12729.0,114,1,453.01,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
12730.0,522,1,829.25,1,1,3,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
12731.0,24,17,25775.71,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12732.0,180,1,236.26000000000002,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
12733.0,234,4,2424.87,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
12734.0,353,3,639.65,2,3,3,8,2.6666666666666665,At Risk,50.0,Medium Risk,Customer Engagement Campaign
12735.0,315,2,779.5699999999999,2,2,3,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
12736.0,333,1,234.0,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
12737.0,499,2,3710.5,1,2,5,8,2.6666666666666665,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
12738.0,372,1,155.35,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
12739.0,78,4,2726.73,3,3,4,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
12740.0,64,1,427.6,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
12741.0,529,2,406.07,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
12742.0,626,1,1201.52,1,1,3,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
12743.0,134,2,540.13,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
12744.0,52,11,25317.06,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12745.0,487,3,925.41,1,3,3,7,2.3333333333333335,At Risk,60.0,High Risk,Win-Back Campaign
12746.0,541,1,254.55,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12747.0,2,26,8898.48,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12748.0,1,336,53539.64,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12749.0,4,9,6897.36,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12750.0,129,1,275.88,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
12751.0,445,1,268.27,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12752.0,81,1,4366.78,3,1,5,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
12753.0,23,6,21429.39,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
12754.0,236,3,3010.74,2,3,5,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
12755.0,281,11,5236.259999999999,2,5,5,12,4.0,At Risk,30.0,Low Risk,Loyalty / Upsell Campaign
12756.0,87,1,112.07999999999998,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
12757.0,16,13,7834.650000000001,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12758.0,117,7,9903.24,3,4,5,12,4.0,Potential Loyalists,25.0,Low Risk,Loyalty / Upsell Campaign
12759.0,52,8,5020.74,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
12760.0,456,1,347.8,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
12761.0,458,2,782.95,1,2,3,6,2.0,Lost Customers,65.0,High Risk,Win-Back Campaign
12762.0,8,2,1898.52,5,2,4,11,3.6666666666666665,New / Promising,20.0,Low Risk,Loyalty / Upsell Campaign
12763.0,138,2,494.08,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
12764.0,317,1,1693.88,2,1,4,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
12765.0,472,6,1404.58,1,4,4,9,3.0,At Risk,50.0,Medium Risk,Customer Engagement Campaign
12766.0,4,9,8918.99,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12767.0,376,1,949.82,2,1,3,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
12768.0,451,1,168.69000000000003,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12769.0,239,1,1143.6,2,1,3,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
12770.0,211,2,3246.45,2,2,5,9,3.0,Lost Customers,45.0,Medium Risk,Customer Engagement Campaign
12771.0,486,1,282.3,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12772.0,60,1,892.47,3,1,3,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
12773.0,564,1,124.25,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12774.0,536,1,98.7,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12775.0,17,7,1686.12,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12776.0,668,1,55.5,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12777.0,458,1,519.45,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
12778.0,20,9,1775.68,4,5,4,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
12779.0,38,14,6474.11,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12780.0,599,1,337.4,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
12781.0,64,2,826.74,3,2,3,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
12782.0,5,11,4618.24,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
12783.0,2,6,2225.91,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
12784.0,9,3,1763.15,5,3,4,12,4.0,Loyal Customers,15.0,Low Risk,Loyalty / Upsell Campaign
12785.0,364,3,1100.4,2,3,3,8,2.6666666666666665,At Risk,50.0,Medium Risk,Customer Engagement Campaign
12786.0,610,1,728.5,1,1,3,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
12787.0,10,4,862.18,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
12788.0,463,4,444.9,1,3,2,6,2.0,At Risk,65.0,High Risk,Win-Back Campaign
12789.0,65,3,273.35,3,3,1,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
12790.0,192,2,591.85,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
12791.0,374,6,863.51,2,4,3,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
12792.0,257,2,827.01,2,2,3,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
12793.0,335,3,885.53,2,3,3,8,2.6666666666666665,At Risk,50.0,Medium Risk,Customer Engagement Campaign
12794.0,53,2,860.41,4,2,3,9,3.0,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
12795.0,19,1,430.48,5,1,2,8,2.6666666666666665,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
12796.0,628,1,381.0,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
12797.0,366,2,552.08,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
12798.0,10,4,8510.93,5,3,5,13,4.333333333333333,Loyal Customers,10.0,Low Risk,Loyalty / Upsell Campaign
12799.0,529,1,219.35,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
12800.0,470,3,584.25,1,3,2,6,2.0,At Risk,65.0,High Risk,Win-Back Campaign
12801.0,501,1,1071.82,1,1,3,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
12802.0,187,7,2416.42,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
12803.0,393,1,1092.81,2,1,3,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
12804.0,466,2,325.37,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
12805.0,382,4,1434.95,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
12806.0,435,4,2878.96,1,3,4,8,2.6666666666666665,At Risk,55.0,Medium Risk,Customer Engagement Campaign
12807.0,383,1,330.35,2,1,2,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
